2.5e-06 0 0 1.25e-05 0 5e-06 2.5e-06 5e-06 0 2.5e-06 7.5e-06 1e-05 1.25e-05 1.5e-05 1.75e-05 4.25e-05 3e-05 9.25e-05 9.75e-05 0.0001625 0.000275 0.00032 0.0003925 0.0004525 0.00053 0.000545 0.0004675 0.000475 0.00032 0.00024 0.000185 0.00013 0.0001125 6e-05 5.25e-05 2.75e-05 1.25e-05 1e-05 7.5e-06 2.5e-06 5e-06 2.5e-06 2.5e-06 2.5e-06 5e-06 0 1.25e-05 7.5e-06 5e-06 5e-06
2.5e-06 5e-06 2.5e-06 5e-06 0 2.5e-06 0 1e-05 2.5e-06 5e-06 0 2.5e-06 1e-05 1.5e-05 2.25e-05 2.75e-05 4.5e-05 6.75e-05 0.00011 0.0001775 0.0002125 0.00033 0.00038 0.0004225 0.00058 0.0004975 0.000485 0.0003975 0.00032 0.00023 0.0001575 9.25e-05 8.25e-05 5.25e-05 3.75e-05 3.5e-05 1e-05 1e-05 5e-06 2.5e-06 2.5e-06 0 0 1e-05 5e-06 5e-06 0 5e-06 2.5e-06 5e-06
5e-06 2.5e-06 2.5e-06 0 2.5e-06 2.5e-06 0 0 2.5e-06 0 5e-06 7.5e-06 1e-05 1.25e-05 2.75e-05 3.75e-05 3.75e-05 6.75e-05 0.0001075 0.0001825 0.0002475 0.0003175 0.000345 0.0004125 0.00043 0.0005425 0.00045 0.00037 0.0003075 0.00025 0.0001825 0.00012 0.000115 3.75e-05 2.25e-05 1.75e-05 2e-05 7.5e-06 2.5e-06 2.5e-06 7.5e-06 2.5e-06 5e-06 5e-06 5e-06 5e-06 1.25e-05 5e-06 2.5e-06 0
7.5e-06 2.5e-06 0 2.5e-06 2.5e-06 5e-06 5e-06 2.5e-06 5e-06 5e-06 5e-06 1.75e-05 5e-06 5e-06 4e-05 1e-05 5.5e-05 0.0001175 0.0001175 0.000185 0.000265 0.0002675 0.0004225 0.0004725 0.0004175 0.000465 0.00042 0.00037 0.000335 0.0002025 0.0002125 0.0001175 8.5e-05 5e-05 2.25e-05 3.25e-05 2.5e-06 7.5e-06 1.25e-05 1e-05 7.5e-06 5e-06 7.5e-06 0 7.5e-06 7.5e-06 0 0 2.5e-06 0
5e-06 7.5e-06 7.5e-06 2.5e-06 7.5e-06 0 0 5e-06 0 2.5e-06 5e-06 2.5e-06 2e-05 1.75e-05 2e-05 3.25e-05 5.5e-05 8.25e-05 0.0001075 0.0001525 0.000235 0.00028 0.000345 0.00045 0.0003875 0.0005375 0.000485 0.0004175 0.0003 0.0002075 0.0001575 9.25e-05 8.25e-05 3.25e-05 2e-05 1.75e-05 7.5e-06 5e-06 1e-05 5e-06 5e-06 5e-06 0 5e-06 2.5e-06 5e-06 7.5e-06 1e-05 0 0
1.25e-05 1e-05 1e-05 5e-06 0 5e-06 0 0 5e-06 5e-06 2.5e-06 5e-06 5e-06 7.5e-06 1.5e-05 3.25e-05 5.25e-05 0.0001025 0.00014 0.0001825 0.000225 0.00031 0.0004325 0.000465 0.00055 0.0004275 0.0004225 0.0004 0.000325 0.00022 0.00014 0.0001125 8.25e-05 4e-05 2.75e-05 2e-05 1.25e-05 5e-06 0 5e-06 2.5e-06 2.5e-06 0 2.5e-06 0 2.5e-06 7.5e-06 0 0 2.5e-06
2.5e-06 5e-06 5e-06 5e-06 2.5e-06 7.5e-06 5e-06 2.5e-06 2.5e-06 5e-06 5e-06 5e-06 7.5e-06 1.25e-05 1.5e-05 1.5e-05 2.5e-05 7.75e-05 0.000125 0.0001975 0.0002225 0.000275 0.0004075 0.0005025 0.00047 0.000535 0.000485 0.0003725 0.0003075 0.0002275 0.00017 0.000155 8e-05 5e-05 2.5e-05 3.5e-05 7.5e-06 5e-06 1e-05 2.5e-06 5e-06 2.5e-06 2.5e-06 5e-06 7.5e-06 0 0 2.5e-06 5e-06 2.5e-06
2.5e-06 2.5e-06 0 5e-06 2.5e-06 2.5e-06 0 5e-06 5e-06 2.5e-06 7.5e-06 7.5e-06 2.5e-06 1.25e-05 1.25e-05 3.25e-05 4.75e-05 0.0001025 0.00011 0.0002225 0.000255 0.0003225 0.0004 0.00045 0.0004925 0.0005225 0.0004775 0.00037 0.0003275 0.000225 0.00019 0.0001275 6e-05 6.25e-05 1.5e-05 1.75e-05 1.5e-05 1.75e-05 2.5e-06 1.25e-05 2.5e-06 2.5e-06 5e-06 5e-06 7.5e-06 2.5e-06 7.5e-06 0 7.5e-06 0
7.5e-06 0 2.5e-06 0 2.5e-06 5e-06 2.5e-06 2.5e-06 7.5e-06 0 7.5e-06 2.5e-06 1e-05 5e-06 7.5e-06 2.5e-05 5.25e-05 8e-05 0.0001075 0.0001375 0.00024 0.00028 0.0003125 0.00048 0.0004725 0.00051 0.0004275 0.0004075 0.00034 0.0002575 0.0001675 0.000115 8.25e-05 6e-05 4.25e-05 1.5e-05 2e-05 7.5e-06 7.5e-06 2.5e-06 5e-06 5e-06 5e-06 5e-06 0 2.5e-06 7.5e-06 0 2.5e-06 5e-06
5e-06 2.5e-06 5e-06 7.5e-06 5e-06 2.5e-06 2.5e-06 7.5e-06 2.5e-06 2.5e-06 0 1.25e-05 1.25e-05 1.5e-05 1.5e-05 2e-05 5.75e-05 9.75e-05 0.000135 0.0002025 0.0001975 0.000325 0.00037 0.000415 0.000495 0.000505 0.0005 0.000415 0.000325 0.0002625 0.00016 0.000115 6.75e-05 4.5e-05 3e-05 1.25e-05 1.25e-05 1.5e-05 5e-06 0 7.5e-06 5e-06 5e-06 0 5e-06 7.5e-06 7.5e-06 5e-06 7.5e-06 5e-06
5e-06 1e-05 0 2.5e-06 2.5e-06 7.5e-06 5e-06 5e-06 0 7.5e-06 2.5e-06 2.5e-06 1.25e-05 1.75e-05 1.5e-05 2.75e-05 5.25e-05 7e-05 0.0001725 0.0001925 0.0002225 0.000335 0.0004 0.000465 0.00051 0.0005175 0.0004025 0.00036 0.0003025 0.000225 0.000185 0.0001125 9.5e-05 4.75e-05 2.25e-05 1.5e-05 1.75e-05 2.5e-06 1.25e-05 7.5e-06 0 2.5e-06 0 5e-06 0 0 5e-06 1.25e-05 1e-05 1e-05
5e-06 5e-06 5e-06 1e-05 5e-06 7.5e-06 5e-06 0 5e-06 0 7.5e-06 7.5e-06 7.5e-06 2e-05 2.75e-05 2e-05 6e-05 8.75e-05 0.000105 0.0002025 0.0002575 0.0003275 0.000425 0.0004825 0.0005125 0.0005075 0.00043 0.0003775 0.0002875 0.0002175 0.00016 0.0001175 8.75e-05 5e-05 3.75e-05 1.5e-05 2e-05 1.25e-05 2.5e-06 1.25e-05 2.5e-06 2.5e-06 7.5e-06 2.5e-06 1.25e-05 7.5e-06 7.5e-06 1.25e-05 1.25e-05 7.5e-06
1.75e-05 7.5e-06 5e-06 1e-05 5e-06 0 2.5e-06 5e-06 0 2.5e-06 2.5e-06 5e-06 1.25e-05 5e-06 2.75e-05 2.25e-05 4.75e-05 0.00013 0.0001275 0.0001525 0.000265 0.0002775 0.000355 0.0004375 0.000505 0.0004275 0.0005325 0.000355 0.0003325 0.000235 0.0001575 0.0001425 6e-05 2.75e-05 3e-05 2e-05 3e-05 5e-06 2.5e-06 5e-06 2.5e-06 2.5e-06 0 2.5e-06 7.5e-06 5e-06 1e-05 1.25e-05 1e-05 1.25e-05
1.75e-05 2.25e-05 7.5e-06 5e-06 1e-05 7.5e-06 1e-05 7.5e-06 5e-06 7.5e-06 2.5e-06 2.5e-06 1.5e-05 2.25e-05 3e-05 4.75e-05 6.75e-05 7.5e-05 0.00015 0.0001675 0.000295 0.0003075 0.00041 0.000485 0.000545 0.0004825 0.00043 0.000355 0.0003225 0.000225 0.0002075 0.000115 8.25e-05 4.5e-05 3.5e-05 1.5e-05 1e-05 1.25e-05 5e-06 5e-06 7.5e-06 5e-06 1e-05 5e-06 7.5e-06 2.5e-06 7.5e-06 5e-06 1.75e-05 1.75e-05
7.5e-06 3.25e-05 5e-06 7.5e-06 5e-06 0 0 2.5e-06 5e-06 5e-06 2.5e-06 7.5e-06 1e-05 1.25e-05 2.25e-05 3.75e-05 8.5e-05 5.5e-05 0.000135 0.000205 0.000245 0.00037 0.0004125 0.000485 0.000545 0.000545 0.00041 0.0003925 0.00032 0.00024 0.0001825 0.0001325 7.25e-05 4e-05 2.25e-05 2.5e-05 2e-05 1.75e-05 7.5e-06 7.5e-06 7.5e-06 7.5e-06 1e-05 1.5e-05 0 7.5e-06 1e-05 1.25e-05 1.75e-05 2e-05
2e-05 1.25e-05 2.5e-06 1.25e-05 7.5e-06 5e-06 5e-06 7.5e-06 7.5e-06 7.5e-06 5e-06 1.25e-05 1.5e-05 1.75e-05 3e-05 2.5e-05 4.25e-05 0.0001 0.00011 0.000185 0.00025 0.000335 0.0003375 0.0005025 0.0005525 0.0004875 0.00046 0.00042 0.00031 0.00026 0.0001725 0.0001275 6.5e-05 4.5e-05 3.5e-05 5e-06 1.5e-05 1.5e-05 7.5e-06 7.5e-06 7.5e-06 5e-06 0 5e-06 2.5e-06 1.5e-05 2.5e-06 2.5e-06 1.25e-05 1.25e-05
1.5e-05 1.25e-05 7.5e-06 7.5e-06 2.5e-06 5e-06 2.5e-06 5e-06 5e-06 0 5e-06 7.5e-06 1e-05 1.5e-05 2.75e-05 2e-05 5.75e-05 0.0001175 0.0001025 0.000215 0.00025 0.0003275 0.000435 0.00047 0.0005225 0.000455 0.0004 0.00039 0.00031 0.0002175 0.0001275 0.0001225 9.25e-05 4e-05 1.75e-05 1e-05 5e-06 1.25e-05 1.25e-05 5e-06 0 0 2.5e-06 2.5e-06 1.25e-05 7.5e-06 5e-06 5e-06 0 2.5e-06
1e-05 2.5e-06 2.5e-06 7.5e-06 2.5e-06 5e-06 5e-06 7.5e-06 5e-06 0 7.5e-06 1.5e-05 7.5e-06 1e-05 1.75e-05 2.25e-05 4.5e-05 7.5e-05 0.0001125 0.000195 0.0002575 0.0003475 0.0004025 0.0004775 0.0005425 0.00044 0.0004225 0.00039 0.000295 0.0002525 0.0001825 0.00012 8.25e-05 5e-05 3.5e-05 1.5e-05 5e-06 1e-05 1.75e-05 5e-06 2.5e-06 5e-06 5e-06 2.5e-06 1e-05 7.5e-06 2.5e-06 2.5e-06 7.5e-06 7.5e-06
1e-05 1.25e-05 1.5e-05 2.5e-06 1e-05 0 0 5e-06 1e-05 2.5e-06 7.5e-06 7.5e-06 7.5e-06 1.75e-05 1.5e-05 3e-05 7.25e-05 7.5e-05 0.0001 0.00017 0.000255 0.0003075 0.00038 0.00046 0.0005325 0.0005 0.000475 0.0004375 0.0003475 0.0002275 0.000165 0.000115 7.75e-05 4e-05 1.75e-05 3e-05 1.25e-05 2.5e-06 7.5e-06 1.25e-05 5e-06 5e-06 7.5e-06 7.5e-06 2.5e-06 1.25e-05 5e-06 1.5e-05 1e-05 1.25e-05
